fe_tag,outcome,endovar,param,coef,se,pval,partialF,rkf,nobs
"firm","total_contributions_q100","var3","var6",.2451349593742134,.033108968,1.3425648e-13,61.64080053179714,27.408747,52995
"firm","total_contributions_q100","var3","var7",.0868638461924733,.052034598,.095054485,61.64080053179714,27.408747,52995
"firm","total_contributions_q100","var3","var4",.1408971096339271,.035208955,.000062965388,61.64080053179714,27.408747,52995
"firm","total_contributions_q100","var5","var6",-1.09032692041e-15,1.3355588e-09,.99999934,34.21597558372668,27.408747,52995
"firm","total_contributions_q100","var5","var7",.3319988055666958,.040133502,1.3441509e-16,34.21597558372668,27.408747,52995
"firm","total_contributions_q100","var5","var4",.6515873270064561,.027683349,0,34.21597558372668,27.408747,52995
"firm","restricted_contributions_q100","var3","var6",.2451349593742134,.033108968,1.3425648e-13,61.64080053179679,27.408747,52995
"firm","restricted_contributions_q100","var3","var7",.0868638461924733,.052034598,.095054485,61.64080053179679,27.408747,52995
"firm","restricted_contributions_q100","var3","var4",.1408971096339271,.035208955,.000062965388,61.64080053179679,27.408747,52995
"firm","restricted_contributions_q100","var5","var6",-1.09032692041e-15,1.2086846e-09,.99999928,34.21597558372692,27.408747,52995
"firm","restricted_contributions_q100","var5","var7",.3319988055666958,.040133502,1.3441509e-16,34.21597558372692,27.408747,52995
"firm","restricted_contributions_q100","var5","var4",.6515873270064561,.027683349,0,34.21597558372692,27.408747,52995
"none","total_contributions_q100","var3","var6",.2555613682607027,.034569129,1.4608371e-13,28.48258177061841,.042106409,49287
"none","total_contributions_q100","var3","var7",.0521942782349595,.053007223,.3247942,28.48258177061841,.042106409,49287
"none","total_contributions_q100","var3","var4",.1670198828410409,.035894252,3.2781584e-06,28.48258177061841,.042106409,49287
"none","total_contributions_q100","var5","var6",0,3.8223288e-17,1,,.042106409,49287
"none","total_contributions_q100","var5","var7",.3077556464956598,.040164638,1.8588419e-14,,.042106409,49287
"none","total_contributions_q100","var5","var4",.6725328848304968,.027706873,0,,.042106409,49287
"none","restricted_contributions_q100","var3","var6",.2555613682607027,.034569129,1.4608371e-13,28.48258177061842,.042106409,49287
"none","restricted_contributions_q100","var3","var7",.0521942782349595,.053007223,.3247942,28.48258177061842,.042106409,49287
"none","restricted_contributions_q100","var3","var4",.1670198828410409,.035894252,3.2781584e-06,28.48258177061842,.042106409,49287
"none","restricted_contributions_q100","var5","var6",0,3.8223288e-17,1,,.042106409,49287
"none","restricted_contributions_q100","var5","var7",.3077556464956598,.040164638,1.8588419e-14,,.042106409,49287
"none","restricted_contributions_q100","var5","var4",.6725328848304968,.027706873,0,,.042106409,49287
