endovar,param,coef,se,pval,partialF,rkf,nobs
"v3","var6",.1406352000956007,.016517526,1.6854624e-17,23.41260015104911,.34531078,248158
"v3","var7",.1311589840363527,.025742348,3.4888299e-07,23.41260015104911,.34531078,248158
"v3","var4",.1241966704927219,.017483635,1.2188941e-12,23.41260015104911,.34531078,248158
"v5","var6",-.0315676513435194,.0042048278,6.0485037e-14,.3640925032656874,.34531078,248158
"v5","var7",.3980430398123762,.019084297,0,.3640925032656874,.34531078,248158
"v5","var4",.5997135859412718,.012968299,0,.3640925032656874,.34531078,248158
