endovar,param,coef,se,pval,partialF,rkf,nobs
"var3","var6",.8256518006558794,.02844283,0,437.855821555522,16.529673,41980
"var3","var7",-.4120463955278856,.077353619,1.0047799e-07,437.855821555522,16.529673,41980
"var3","var4",.4550743991162411,.055148046,1.6042919e-16,437.855821555522,16.529673,41980
"var5","var6",-2.12805938796e-08,1.1726147e-07,.85599184,16.53837330807547,16.529673,41980
"var5","var7",.4136041981922312,.071934596,9.0006766e-09,16.53837330807547,16.529673,41980
"var5","var4",.5754687572043121,.05218878,3.1073392e-28,16.53837330807547,16.529673,41980
