endovar,param,coef,se,pval,partialF,rkf,nobs
"var3","var6",.2528288514495763,.034899734,4.4026490e-13,60.08066574498184,26.053556,52995
"var3","var7",.086558627172549,.054047287,.10926453,60.08066574498184,26.053556,52995
"var3","var4",.1437402492654803,.036567446,.000084764528,60.08066574498184,26.053556,52995
"var5","var6",.0008959177539707,.00032157585,.0053378441,36.85148496688111,26.053556,52995
"var5","var7",.3375360111025727,.041252166,2.8482550e-16,36.85148496688111,26.053556,52995
"var5","var4",.6494953173528615,.028424038,0,36.85148496688111,26.053556,52995
