endovar,param,coef,se,pval,partialF,rkf,nobs
"var3","var6",.1371284278975345,.008568556,0,189.9298675578188,128.02827,519099
"var3","var7",.1384961951814097,.02628725,1.3754628e-07,189.9298675578188,128.02827,519099
"var3","var4",.1446193780988216,.017569633,1.8575272e-16,189.9298675578188,128.02827,519099
"var5","var6",.0000231338752429,.00011939147,.84636003,62.08656063634291,128.02827,519099
"var5","var7",.2752028314062125,.024735017,9.4412685e-29,62.08656063634291,128.02827,519099
"var5","var4",.664321184884744,.016619343,0,62.08656063634291,128.02827,519099
