model_type,outcome,param,coef,se,pval,pre_mean,rkf,nobs
"OLS","total_contributions_q100","var3",.2453321030577534,.34704995,.47962764,33.241905,,519099
"OLS","total_contributions_q100","var4",-1.702274962117998,.37303498,5.0479671e-06,33.241905,,519099
"IV","total_contributions_q100","var3",17.80113420513053,3.9582627,6.9015159e-06,33.241905,323.3403403275545,519099
"IV","total_contributions_q100","var4",-5.896814085266792,1.0171384,6.7756423e-09,33.241905,323.3403403275545,519099
