endovar,param,coef,se,pval,partialF,rkf,nobs
"var3","var6",.2544888281206177,.090335704,.0048456481,355.9021224041061,180.45384,245098
"var3","var7",-.2524849376852179,.098982133,.010747798,355.9021224041061,180.45384,245098
"var3","var4",.2334468824195908,.068378858,.00064022024,355.9021224041061,180.45384,245098
"var5","var6",.0002951766495796,.0005713611,.60542178,177.3856393598353,180.45384,245098
"var5","var7",.001762586496436,.040519528,.96530324,177.3856393598353,180.45384,245098
"var5","var4",.9364936504355795,.026983023,0,177.3856393598353,180.45384,245098
