model_type,outcome,param,coef,se,pval,pre_mean,rkf,nobs
"OLS","total_contributions_q100","var3",.8339036488344098,.29057726,.0041094949,49.920048,,229862
"OLS","total_contributions_q100","var5",-2.186031726892654,.69983739,.0017877866,49.920048,,229862
"OLS","total_contributions_q100","var4",-.4696734939886229,.40566567,.24695964,49.920048,,229862
"IV","total_contributions_q100","var3",3.540315324675927,1.9192141,.065093912,49.920048,227.3643163505205,229862
"IV","total_contributions_q100","var5",-5.011064798415462,2.7554848,.068984151,49.920048,227.3643163505205,229862
"IV","total_contributions_q100","var4",1.158892803570928,1.2971591,.37164453,49.920048,227.3643163505205,229862
